point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
24,0.140613,0.0203543,0.0659079,0.0440416,0.0435676,0.0483602,6822.281,8709.063,8709.674,8709.063,8709.674,8709.674
25,0.0401344,0.05034,0.0498937,0.0553695,0.0520341,0.0555664,9923.263,9884.675,9884.675,9884.675,9884.675,9884.675
26,0.0197286,0.0228139,0.0510319,0.0335782,0.1314782,0.0240129,9062.009,9011.858,9011.858,9011.858,9011.858,9011.858
27,0.0244955,0.0179038,0.0557618,0.0353082,0.0190319,0.0188291,9558.494,9335.56,9335.56,9335.56,9335.56,9335.56
28,0.0268705,0.0228439,0.0538848,0.0301253,0.0335556,0.0177626,7964.54,7948.998,7948.998,7948.998,7948.998,7948.998
29,0.1370278,0.0224221,0.0650037,0.0437529,0.0310626,0.0177023,5851.332,5848.378,5848.378,5848.378,5848.378,5848.378
30,0.051739,0.0518283,0.0549136,0.0488778,0.0907142,0.0513673,10483.021,10369.649,10369.649,10369.649,10369.649,10369.649
31,0.0269838,0.0282175,0.1792367,0.0582588,0.0400591,0.0240087,7184.773,7129.252,7129.252,7129.252,7129.252,7129.252
32,0.0317578,0.02842,0.0510504,0.0553849,0.0713299,0.047447,9667.135,9566.709,9566.709,9566.709,9566.709,9566.709
33,0.0439688,0.040746,0.055892,0.0634309,0.064413,0.0672356,10887.671,10741.626,10741.626,10741.626,10741.626,10741.626
34,0.1463454,0.0333597,0.0514596,0.0400269,0.0139349,0.012431,10799.711,10665.73,10665.73,10665.73,10665.73,10665.73
35,0.0336399,0.0369955,0.0637374,0.0507417,0.0673656,0.0360053,9292.423,9271.788,9271.788,9271.788,9271.788,9271.788
36,0.0359501,0.0324949,0.0666766,0.0567845,0.1660585,0.0395421,10458.81,10429.842,10429.842,10429.842,10429.842,10429.842
37,0.0251453,0.0158646,0.0698338,0.0619587,0.0493123,0.0292575,7026.205,6922.627,6922.627,6922.627,6922.627,6922.627
38,0.0362258,0.0380022,0.0702196,0.0387288,0.0472298,0.0233902,8057.555,8057.555,8057.555,8057.555,8057.555,8057.555
39,0.0334372,0.0391752,0.1805021,0.0597448,0.0779926,0.0649328,12685.235,12619.055,12619.055,12619.055,12619.055,12619.055
40,0.0416704,0.047209,0.0620668,0.0618622,0.0484916,0.0430517,11017.336,11005.328,11005.328,11005.328,11005.328,11005.328
41,0.0273513,0.0365273,0.0707349,0.0358644,0.1629865,0.0453172,6122.843,6129.015,6129.015,6129.015,6129.015,6129.015
42,0.0461399,0.0375945,0.0538263,0.048069,0.0441304,0.0309821,10180.886,10219.965,10219.965,10219.965,10219.965,10219.965
43,0.0340888,0.0324973,0.0643618,0.0589826,0.038237,0.037732,9420.745,9434.155,9434.155,9434.155,9434.155,9434.155
44,0.0184435,0.1430257,0.0601234,0.0422121,0.0397874,0.0319545,7752.953,8022.234,8022.234,8022.234,8022.234,8022.234
45,0.0182338,0.0136789,0.049292,0.0446025,0.0383513,0.0190285,8888.505,8706.905,8706.905,8706.905,8706.905,8706.905
46,0.0327352,0.0279072,0.0505026,0.0552966,0.0398061,0.0435875,7740.695,7665.505,7665.505,7665.505,7665.505,7665.505
47,0.1759791,0.0430805,0.0487625,0.051862,0.1075028,0.1353375,13732.707,13796.931,13797.542,13796.931,13797.542,13797.542
48,0.0460273,0.0312866,0.0525136,0.0472065,0.0344484,0.052231,9931.039,9960.185,9960.185,9960.185,9960.185,9960.185
49,0.1658271,0.0464184,0.063013,0.0337315,0.0403861,0.03979,8455.459,8440.885,8440.885,8440.885,8440.885,8440.885
50,0.0406786,0.0497616,0.0564771,0.0514692,0.0540096,0.0586569,10054.741,10085.889,10085.889,10085.889,10085.889,10085.889
51,0.0284535,0.0287524,0.0542576,0.0472812,0.0265604,0.0181073,5795.087,5837.004,5837.004,5837.004,5837.004,5837.004
52,0.132647,0.0223425,0.0515583,0.0391121,0.0345099,0.0308224,7666.183,7641.094,7641.094,7641.094,7641.094,7641.094
53,0.0352882,0.0399687,0.0690843,0.0551464,0.0600881,0.0628446,12408.901,12460.335,12460.335,12460.335,12460.335,12460.335
