point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
84,0.0007187,0.0005525,0.0010454,0.0006996,0.0007891,0.0008042,1263.571,1240.262,1240.262,1240.262,1240.262,1240.262
85,0.0005891,0.0004935,0.0008641,0.0006021,0.0023213,0.002441,964.831,1155.828,1155.828,1155.828,1155.828,1155.828
86,0.0008074,0.0006565,0.0013392,0.0009199,0.0015148,0.0011596,1097.673,1180.105,1180.105,1180.105,1180.105,1180.105
87,0.0006211,0.0005602,0.0010267,0.0005115,0.0006121,0.0007168,1236.618,1243.036,1243.036,1243.036,1243.036,1243.036
88,0.0008046,0.0002992,0.0015705,0.0005321,0.0006444,0.0006118,884.55,870.255,870.255,870.255,870.255,870.255
89,0.0008452,0.0006596,0.0015444,0.0010396,0.0010526,0.0010956,1224.03,1241.712,1241.712,1241.712,1241.712,1241.712
90,0.0006934,0.000377,0.001062,0.000594,0.000348,0.0002875,982.377,881.407,881.407,881.407,881.407,881.407
91,0.000463,0.000287,0.0009545,0.0005697,0.0010707,0.001224,736.284,736.284,736.284,736.284,736.284,736.284
92,0.000579679,0.000392167,0.000826764,0.000490214,0.000910843,0.000952763,,,,,,
93,,,,,,,,,,,,
94,,,,,,,,,,,,
95,,,,,,,,,,,,
96,,,,,,,,,,,,
97,,,,,,,,,,,,
98,,,,,,,,,,,,
99,,,,,,,,,,,,
