point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
57,0.0010168,0.0006631,0.0029679,0.0029919,0.0020217,0.0014421,1265.93,1262.121,1262.121,1262.121,1262.121,1262.121
58,0.0008437,0.0005662,0.0021926,0.0020969,0.001949,0.0014776,1200.069,1203.995,1203.995,1203.995,1203.995,1203.995
59,0.0006902,0.0005831,0.0010991,0.0006567,0.0007423,0.0007972,768.849,763.569,763.569,763.569,763.569,763.569
60,0.0001746,0.0001295,0.0003158,0.0002201,0.0003101,0.0002985,736.224,738.363,738.363,738.363,738.363,738.363
61,0.0006235,0.0004978,0.0010023,0.0006071,0.0011539,0.0012103,991.359,936.177,936.177,936.177,936.177,936.177
62,0.0006837,0.0004568,0.0012281,0.0006372,0.0011238,0.000753,803.242,803.242,803.242,803.242,803.242,803.242
63,0.0005879,0.000519,0.0013515,0.0005628,0.000403,0.0003454,806.946,806.946,806.946,806.946,806.946,806.946
64,0.0003193,0.0002714,0.0004716,0.0002754,0.000464,0.0004946,564.717,564.717,564.717,564.717,564.717,564.717
65,0.0009746,0.0008893,0.0014717,0.0009936,0.0011666,0.0011956,1352.411,1352.328,1352.328,1352.328,1352.328,1352.328
66,0.0001121,9.33E-05,0.000175,4.46E-05,0.0003569,0.0003994,585.365,591.799,591.799,591.799,591.799,591.799
67,0.0002996,0.0002646,0.0003215,0.0002587,0.0010317,0.0011937,983.676,932.661,932.661,932.661,932.661,932.661
68,0.0001532,0.0001192,0.0001488,9.49E-05,0.0002633,0.000332,643.932,645.796,645.796,645.796,645.796,645.796
69,8.28E-05,6.18E-05,9.61E-05,2.81E-05,0.0001113,0.0001073,206.049,206.049,206.049,206.049,206.049,206.049
70,0.0001269,0.0001204,0.0001449,9.67E-05,0.0003277,0.0003552,333.829,410.84,410.84,410.84,410.84,410.84
71,0.000136,0.0001256,0.0001237,0.0001058,0.0002672,0.0002674,504.693,461.232,461.232,461.232,461.232,461.232
72,0.0008,0.0005773,0.0035166,0.0007603,0.0008161,0.0008109,932.03,932.03,932.03,932.03,932.03,932.03
73,0.0010482,0.0007387,0.0018155,0.0009047,0.0005861,0.0005492,1000.126,904.416,904.416,904.416,904.416,904.416
74,0.0003407,0.0003478,0.0005772,0.000811,0.001463,0.0012932,803.259,993.754,993.754,993.754,993.754,993.754
75,0.0012295,0.0008976,0.002369,0.0015271,0.0009326,0.0011255,1284.943,1284.943,1284.943,1284.943,1284.943,1284.943
76,0.0008873,0.0007599,0.0014648,0.0021786,0.0031227,0.0030954,1026.853,979.783,979.783,979.783,979.783,979.783
77,0.0009188,0.0009006,0.0018457,0.0011865,0.0037456,0.0039182,1019.296,1241.738,1241.738,1241.738,1241.738,1241.738
78,0.0001504,0.0001274,0.0001988,0.0001118,0.0001924,0.0001924,326.683,287.21,287.21,287.21,287.21,287.21
79,0.0003682,0.0003092,0.0005613,0.00039,0.0008372,0.000619,580.919,580.919,580.919,580.919,580.919,580.919
80,0.0010915,0.0008957,0.0019922,0.0012598,0.0013128,0.0013371,1171.74,1169.168,1169.168,1169.168,1169.168,1169.168
81,0.000211,0.0001536,0.0004737,0.0001564,0.0001814,0.0001437,639.115,596.516,596.516,596.516,596.516,596.516
82,0.0003242,0.0002168,0.0005882,0.0002883,0.0002996,0.0003086,632.91,628.329,628.329,628.329,628.329,628.329
83,0.001345,0.0005888,0.0012812,0.0009367,0.0007725,0.0007444,1050.733,1022.074,1022.074,1022.074,1022.074,1022.074
84,0.000448,0.0003403,0.0006916,0.000438,0.0007187,0.0007394,567.305,567.305,567.305,567.305,567.305,567.305
85,0.0011024,0.0009562,0.0021412,0.0011789,0.0012206,0.0011999,1293.162,1332.829,1332.829,1332.829,1332.829,1332.829
86,0.0015737,0.0008804,0.0011667,0.0010382,0.0015787,0.0017317,969.418,965.489,965.489,965.489,965.489,965.489
87,0.0004301,0.0004535,0.0012502,0.0007201,0.0007779,0.0007704,872.014,794.633,794.633,794.633,794.633,794.633
88,0.0002679,0.0002273,0.0003399,0.0001993,0.0003309,0.0003391,342.004,341.554,341.554,341.554,341.554,341.554
89,0.0004038,0.0003095,0.0004295,0.0002677,0.0009146,0.0009851,547.747,487.21,487.21,487.21,487.21,487.21
90,0.0009628,0.0007593,0.0015091,0.0006295,0.0005775,0.0005002,689.778,669.951,669.951,669.951,669.951,669.951
91,0.0005001,0.0004264,0.0007578,0.0004607,0.000588,0.0005984,898.838,898.838,898.838,898.838,898.838,898.838
92,0.0001024,7.75E-05,0.0001211,0.0002095,0.0004745,0.0004872,600.944,565.986,565.986,565.986,565.986,565.986
93,0.0012661,0.0007829,0.0027417,0.001611,0.0011425,0.0011784,1215.626,1215.626,1215.626,1215.626,1215.626,1215.626
94,0.0009278,0.0008047,0.0011861,0.0009089,0.0018446,0.0019755,1011.852,993.303,993.303,993.303,993.303,993.303
95,0.0002782,0.0002217,0.0005712,0.0004278,0.0003767,0.0003718,632.814,632.814,632.814,632.814,632.814,632.814
96,0.0017262,0.0013682,0.0027858,0.0017031,0.0027578,0.0029253,966.04,960.76,960.76,960.76,960.76,960.76
97,0.0008073,0.0006357,0.0012647,0.0007571,0.0008948,0.000943,1052.666,1048.306,1048.306,1048.306,1048.306,1048.306
98,0.0003677,0.0003231,0.0004886,0.0003522,0.0005361,0.0005689,557.002,557.002,557.002,557.002,557.002,557.002
99,0.000660944,0.000488416,0.001053735,0.000650381,0.000837529,0.000838596,,,,,,
