point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
71,0.0011406,0.0009867,0.0016931,0.0010077,0.0042659,0.0047936,13015.768,12960.5,12960.5,12960.5,12960.5,12960.5
72,0.0017215,0.001286,0.0017952,0.0015032,0.0016444,0.0017135,6932.197,6973.509,6973.509,6973.509,6973.509,6973.509
73,0.0013414,0.0011979,0.0017253,0.0014521,0.0038557,0.0044315,8185.541,8157.948,8157.948,8157.948,8157.948,8157.948
74,0.0011275,0.0009926,0.0017599,0.0010559,0.0017384,0.0019324,6877.14,6879.195,6879.195,6879.195,6879.195,6879.195
75,0.0010404,0.0014869,0.0017627,0.0016069,0.0032092,0.0036617,7589.546,7589.546,7589.546,7589.546,7589.546,7589.546
76,0.0010488,0.000905,0.0017708,0.0015229,0.0019815,0.0022184,6635.981,6630.912,6630.912,6630.912,6630.912,6630.912
77,0.0013532,0.0012016,0.0017528,0.0014309,0.0036825,0.0043099,8035.998,8035.998,8035.998,8035.998,8035.998,8035.998
78,0.0008708,0.0008276,0.0018161,0.001403,0.0034268,0.0039435,7982.133,7923.374,7923.374,7923.374,7923.374,7923.374
79,0.0007929,0.0006222,0.0017639,0.0007963,0.000843,0.0014138,11737.593,11737.593,11737.593,11737.593,11737.593,11737.593
80,0.0012226,0.0010762,0.001749,0.0016266,0.0033818,0.0035495,10238.339,10083.96,10225.152,10083.96,10225.152,10294.331
81,0.001611,0.0018741,0.0018662,0.0016989,0.0052386,0.0060604,15118.768,15088.68,15088.68,15088.68,15088.68,15088.68
82,0.0012837,0.0010652,0.0017257,0.0012204,0.0038393,0.0043672,10614.208,10588.646,10588.646,10588.646,10588.646,10588.646
83,0.0008881,0.0007818,0.0017558,0.001433,0.0007031,0.0006957,9559.858,9559.858,9559.858,9559.858,9559.858,9559.858
84,0.0010725,0.0009315,0.0016961,0.0007744,0.0012621,0.001379,6834.468,6464.387,6464.387,6464.387,6464.387,6464.387
85,0.0013381,0.0012349,0.0017721,0.0011246,0.0019143,0.0021707,8806.82,8797.641,8797.641,8797.641,8797.641,8797.641
86,0.0010055,0.0008976,0.0016982,0.0016326,0.0049503,0.0057491,12680.665,12680.665,12680.665,12680.665,12680.665,12680.665
87,0.0013491,0.0011992,0.0017331,0.0015944,0.0043282,0.0045964,11062.015,11044.018,11044.018,11044.018,11044.018,11044.018
88,0.0013656,0.0012142,0.0017449,0.0012556,0.0027487,0.0033756,8075.814,8081.054,8081.054,8081.054,8081.054,8081.054
89,0.0011814,0.0010399,0.0018605,0.0016902,0.0026551,0.003087,10903.335,10894.674,10894.674,10894.674,10894.674,10894.674
90,0.0018334,0.0014408,0.0017922,0.0016503,0.0042503,0.0049016,13031.545,13003.952,13003.952,13003.952,13003.952,13003.952
91,0.0006723,0.0005585,0.0018362,0.001191,0.0007126,0.0006923,9117.745,9097.2,9097.2,9097.2,9097.2,9097.2
92,0.000964,0.0008254,0.0017245,0.0014998,0.003056,0.0034528,7949.045,7949.045,7949.045,7949.045,7949.045,7949.045
93,0.0007199,0.0005139,0.0017126,0.0016565,0.0033667,0.0038393,10691.637,10529.9,10671.092,10529.9,10671.092,10740.271
94,0.0005119,0.0003083,0.0017472,0.0004781,0.0010528,0.0011452,6834.545,6834.545,6834.545,6834.545,6834.545,6834.545
95,0.0011987,0.0010588,0.0017262,0.0010709,0.0028007,0.0032118,9677.035,9646.947,9646.947,9646.947,9646.947,9646.947
96,0.001067,0.0009149,0.0022513,0.0015755,0.0022146,0.0024252,6978.291,6978.291,6978.291,6978.291,6978.291,6978.291
97,0.0007923,0.0006212,0.0017419,0.0014514,0.001922,0.0020966,6762.471,6704.216,6704.216,6704.216,6704.216,6704.216
98,0.0010387,0.000698,0.0021129,0.0017148,0.0035514,0.0040931,9979.994,9979.994,9979.994,9979.994,9979.994,9979.994
99,0.0013679,0.0013213,0.0018085,0.0014298,0.0037859,0.0051991,7493.771,7493.771,7493.771,7493.771,7493.771,7493.771
,0.001126796,0.000990213,0.001774304,0.001328007,0.002515988,0.002847897,,,,,,
