point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
48,6.40E-05,5.55E-05,6.21E-05,4.19E-05,0.0001131,0.0001162,258.654,258.654,258.654,258.654,258.654,258.654
49,0.0001577,0.0001384,0.0001962,0.0001724,0.0002972,0.0003216,623.248,615.089,615.089,615.089,615.089,615.089
50,0.0005002,0.0004564,0.000658,0.0005122,0.0005117,0.000553,1022.255,1022.255,1022.255,1022.255,1022.255,1022.255
51,0.0001672,0.0001743,0.0002599,0.0001786,0.0003287,0.0003532,490.312,545.467,545.467,545.467,545.467,545.467
52,0.0002673,0.0002357,0.0003572,0.0002628,0.0002836,0.0002868,721.372,721.372,721.372,721.372,721.372,721.372
53,0.0002858,0.0002453,0.0004144,0.0004669,0.0004291,0.0004098,819.102,819.102,819.102,819.102,819.102,819.102
54,0.0004362,0.0003722,0.0005457,0.000386,0.0005618,0.000548,968.856,968.856,968.856,968.856,968.856,968.856
55,0.0002216,0.0002674,0.0002743,0.0001738,0.000301,0.0003227,585.512,585.512,585.512,585.512,585.512,585.512
56,8.66E-05,7.69E-05,8.47E-05,6.37E-05,0.0001709,0.0001508,328.481,328.004,328.004,328.004,328.004,328.004
57,7.70E-05,6.40E-05,0.0001014,7.29E-05,0.0001117,0.0001061,297.622,297.622,297.622,297.622,297.622,297.622
58,0.0002046,0.000174,0.00035,0.0002121,0.0003142,0.0003335,615.48,615.48,615.48,615.48,615.48,615.48
59,0.0001953,0.0001632,0.0002553,0.0001687,0.0002348,0.0002402,526.78,526.78,526.78,526.78,526.78,526.78
60,4.50E-05,3.95E-05,4.29E-05,3.74E-05,0.0001617,0.0001773,166.597,166.597,166.597,166.597,166.597,166.597
61,6.45E-05,6.04E-05,6.53E-05,4.53E-05,0.0001157,0.0001128,260.136,257.438,257.438,257.438,257.438,257.438
62,6.08E-05,4.85E-05,7.50E-05,6.59E-05,0.0001814,0.0001934,411.035,411.035,411.035,411.035,411.035,411.035
63,0.0001948,0.0001889,0.0002215,0.0001405,0.0002841,0.0003016,604.268,599.915,599.915,599.915,599.915,599.915
64,0.0004115,0.000393,0.0005114,0.0003175,0.0004977,0.0004882,893.949,893.949,893.949,893.949,893.949,893.949
65,0.0004037,0.0003376,0.0006546,0.0003524,0.0005091,0.0005448,973.03,972.901,972.901,972.901,972.901,972.901
66,0.0004633,0.0004275,0.0005062,0.0004124,0.0006033,0.0006956,1034.965,1034.965,1034.965,1034.965,1034.965,1034.965
67,0.0001116,9.21E-05,0.0001213,6.57E-05,0.0005787,0.0002042,489.417,489.417,489.417,489.417,489.417,489.417
