point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
47,0.0052913,0.0001819,0.0401729,0.0002761,0.0027551,0.0002336,865.704,681.79,681.79,681.79,681.79,681.79
48,0.1100294,0.0002754,0.0462139,0.0007523,0.0029303,0.0004156,836.006,833.011,833.011,833.011,833.011,833.011
49,0.005992,0.0012103,0.0412214,0.0011944,0.0040952,0.001442,1555.313,1528.221,1528.221,1528.221,1528.221,1528.221
50,0.0058837,0.0003255,0.0425791,0.0006523,0.0032819,0.0006622,882.122,864.042,864.042,864.042,864.042,864.042
51,0.006456,0.0008974,0.0434335,0.0009973,0.0040262,0.001537,1291.301,1269.007,1269.007,1269.007,1269.007,1269.007
52,0.1102956,0.0002056,0.052929,0.0003761,0.0057864,0.0005615,510.526,519.545,519.545,519.545,519.545,519.545
53,0.0072255,0.0002576,0.0377039,0.000338,0.0032269,0.0006632,745.513,886.166,886.166,886.166,886.166,886.166
54,0.0051123,0.000402,0.0507743,0.0009268,0.0065258,0.0024013,905.849,989.245,989.245,989.245,989.245,989.245
55,0.0108781,0.0002213,0.039129,0.0006768,0.0037014,0.0010005,1002.731,1002.731,1002.731,1002.731,1002.731,1002.731
56,0.1069337,0.0002435,0.058795,0.0003623,0.0050856,0.0004282,515.626,491.657,491.657,491.657,491.657,491.657
57,0.0092764,0.0002532,0.0421153,0.000304,0.0032764,0.0007604,786.429,825.414,825.414,825.414,825.414,825.414
58,0.0075414,0.0006116,0.0475579,0.0007787,0.0071682,0.0023054,837.323,843.768,843.768,843.768,843.768,843.768
59,0.1092249,0.0003842,0.0455025,0.0011285,0.0057604,0.0010134,1099.32,1072.797,1072.797,1072.797,1072.797,1072.797
60,0.0147129,0.004924,0.05704,0.0051977,0.008428,0.0055643,4139.314,3780.553,3780.553,3780.553,3780.553,3780.553
61,0.0055043,0.0003028,0.0404043,0.000312,0.0030213,0.0002844,739.093,639.897,639.897,639.897,639.897,639.897
62,0.112454,0.0007498,0.0567241,0.0006975,0.0051086,0.0007985,1071.315,1009.556,1009.556,1009.556,1009.556,1009.556
63,0.0086586,0.0001072,0.0561227,9.53E-05,0.0045995,0.0001711,453.372,340.229,340.229,340.229,340.229,340.229
64,0.0091669,0.0004881,0.0595428,0.0012706,0.0061056,0.0019707,984.89,975.327,975.327,975.327,975.327,975.327
65,0.0111869,0.0011898,0.1727285,0.0022348,0.0078895,0.004109,2829.961,2238.888,2238.888,2238.888,2238.888,2238.888
66,0.0113662,0.0007627,0.0540017,0.0012951,0.0036582,0.0012213,1178.375,1141.66,1141.66,1141.66,1141.66,1141.66
67,0.0053645,0.0003061,0.0528889,0.0004584,0.0047276,0.0006611,723.686,719.49,719.49,719.49,719.49,719.49
68,0.0100646,0.0005409,0.0481577,0.0013442,0.0057999,0.0016952,1604.427,1309.12,1309.12,1309.12,1309.12,1309.12
69,0.0099927,0.001507,0.1667604,0.0017017,0.0029341,0.0005313,3111.61,3451.836,3451.836,3451.836,3451.836,3451.836
70,0.0056047,0.0002321,0.0442792,0.0004924,0.0032565,0.0006968,456.829,632.78,632.78,632.78,632.78,632.78
71,0.0086882,0.0002339,0.0535371,0.0010508,0.0059113,0.0015897,1033.628,766.736,766.736,766.736,766.736,766.736
