point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
46,0.0002303,0.0002136,0.0002921,0.000191,0.0002237,0.0002256,737.837,688.976,688.976,688.976,688.976,688.976
47,4.51E-05,3.32E-05,4.83E-05,3.89E-05,8.33E-05,8.08E-05,247.34,247.34,247.34,247.34,247.34,247.34
48,4.72E-05,3.46E-05,5.08E-05,2.92E-05,0.0001192,0.0001241,906.623,906.623,906.623,906.623,906.623,906.623
49,0.0002265,0.0001983,0.0002666,0.0001622,0.0002523,0.0005268,602.005,602.005,602.005,602.005,602.005,602.005
50,1.98E-05,1.77E-05,9.60E-06,1.07E-05,4.95E-05,4.61E-05,138.108,138.108,138.108,138.108,138.108,138.108
51,0.0001006,8.55E-05,0.000102,9.29E-05,0.0002102,0.000229,414.651,414.651,414.651,414.651,414.651,414.651
52,0.000153,0.0001268,0.0001738,9.50E-05,0.0001764,0.0001209,1025.988,816.586,816.586,816.586,816.586,816.586
53,0.0002128,0.0001661,0.0002786,0.0002282,0.0004114,0.0004504,906.859,906.859,906.859,906.859,906.859,906.859
54,0.0004532,0.0002661,0.0003913,0.0002139,0.0007816,0.0008434,795.962,798.875,798.875,798.875,798.875,798.875
55,0.0002578,0.0002674,0.0007342,0.000195,0.0003389,0.0003574,1084.231,1127.938,1127.938,1127.938,1127.938,1127.938
56,0.0001498,0.0001298,0.0001819,0.0001109,0.000246,0.0002642,470.173,452.46,452.46,452.46,452.46,452.46
57,0.0001104,9.23E-05,8.22E-05,7.73E-05,0.0003177,0.0003681,2892.437,2892.437,2892.437,2892.437,2892.437,2892.437
58,0.0001643,0.0002584,0.0002848,0.0002352,0.0004459,0.000493,999.036,977.641,977.641,977.641,977.641,977.641
59,0.0003226,0.0002944,0.0003836,0.0002232,0.0005644,0.0006274,1154.049,1154.049,1154.049,1154.049,1154.049,1154.049
60,8.11E-05,7.23E-05,6.50E-05,4.75E-05,0.0001313,0.0001382,323.117,323.117,323.117,323.117,323.117,323.117
61,0.000215,0.0001986,0.0002505,0.0002551,0.0002751,0.0002969,691.557,680.721,680.721,680.721,680.721,680.721
62,0.0002782,0.000245,0.0003257,0.0002371,0.0006873,0.0007307,1010.482,1069.109,1069.109,1069.109,1069.109,1069.109
63,7.25E-05,6.42E-05,5.01E-05,3.90E-05,0.0001881,0.0001946,352.674,352.674,352.674,352.674,352.674,352.674
64,0.0001596,0.0001392,0.0001971,0.000153,0.0001908,0.0001631,696.575,696.575,696.575,696.575,696.575,696.575
65,2.55E-05,1.85E-05,1.07E-05,1.17E-05,5.97E-05,5.46E-05,443.054,443.054,443.054,443.054,443.054,443.054
66,0.0001248,0.000104,0.000134,9.22E-05,0.0003277,0.0001927,839.795,839.795,839.795,839.795,839.795,839.795
67,0.0001822,0.0001597,0.0002117,0.0001052,0.0001152,0.0001019,493.578,493.578,493.578,493.578,493.578,493.578
68,8.71E-05,7.67E-05,7.84E-05,5.50E-05,0.0002044,0.0002784,444.272,444.272,444.272,444.272,444.272,444.272
69,9.31E-05,8.11E-05,7.25E-05,5.58E-05,0.0002101,0.000232,2117.503,2117.503,2117.503,2117.503,2117.503,2117.503
70,0.000203,0.0001869,0.0002631,0.000157,0.0002924,0.0003167,1269.513,1269.513,1269.513,1269.513,1269.513,1269.513
71,0.0003378,0.0002965,0.0004625,0.0002708,0.0004272,0.0004489,1063.159,1063.159,1063.159,1063.159,1063.159,1063.159
