point_index,bidirectional_dijkstra_time,nx_bidirectional_dijkstra_time,dijkstras_time,nx_dijkstra_time,A_star_time,nx_A_star_time,bidirectional_dijkstra_cost,nx_bidirectional_dijkstra_cost,dijkstras_cost,nx_dijkstra_cost,A_star_cost,nx_A_star_cost
46,0.0001194,0.0001077,0.000126,0.0001077,0.0003197,0.0003624,1054.186,1054.186,1054.186,1054.186,1054.186,1054.186
47,0.0001108,9.80E-05,0.0001818,9.18E-05,0.0001888,0.0001988,443.858,443.858,443.858,443.858,443.858,443.858
48,0.0001451,0.0001237,0.0001236,8.80E-05,0.0005476,0.000317,1384.831,1384.831,1384.831,1384.831,1384.831,1384.831
49,0.0001268,0.0001035,0.0001809,0.0001301,0.0001601,0.0001544,857.222,857.222,857.222,857.222,857.222,857.222
50,0.0001892,0.0001486,0.000241,0.0001141,0.0002158,0.000224,607.151,607.151,607.151,607.151,607.151,607.151
51,6.34E-05,5.52E-05,5.21E-05,4.62E-05,0.0001044,0.0001463,323.896,322.671,322.671,322.671,322.671,322.671
52,0.0002748,0.0001456,0.0001274,7.97E-05,0.0001556,0.0001577,493.191,493.191,493.191,493.191,493.191,493.191
53,3.40E-05,2.53E-05,2.76E-05,1.97E-05,6.46E-05,6.19E-05,172.257,167.8,167.8,167.8,167.8,167.8
54,0.0001598,0.0001432,0.0001759,0.0001533,0.0003339,0.0003571,701.31,701.31,701.31,701.31,701.31,701.31
55,9.52E-05,7.91E-05,9.22E-05,6.09E-05,0.0001331,0.0001331,291.503,291.503,291.503,291.503,291.503,291.503
56,0.0002446,0.0002018,0.000377,0.0001557,0.0002896,0.0003054,1190.665,1190.665,1190.665,1190.665,1190.665,1190.665
57,0.000237,0.0002036,0.0002377,0.000168,0.0004055,0.0004831,805.082,805.266,805.266,805.266,805.266,805.266
58,0.0002711,0.0002363,0.0003775,0.000237,0.0005657,0.000584,1187.985,1187.985,1187.985,1187.985,1187.985,1187.985
59,0.0001837,0.0001591,0.0002823,0.0002299,0.0003474,0.0003737,1473.69,1473.69,1473.69,1473.69,1473.69,1473.69
